step,time_elapsed,mean_reward,std_reward
2388000,25597.197,-0.614,0.794
2389000,25607.54,-0.695,0.725
2390000,25619.255,-0.741,0.678
2391000,25630.472,-0.706,0.715
2392000,25640.292,-0.714,0.706
2393000,25652.462,-0.7,0.72
2394000,25663.85,-0.706,0.715
2395000,25674.489,-0.656,0.76
2396000,25684.764,-0.59,0.812
2397000,25695.95,-0.629,0.783
2398000,25708.242,-0.734,0.686
2399000,25719.394,-0.638,0.775
2400000,25729.933,-0.616,0.792
2401000,25741.127,-0.812,0.592
2402000,25751.998,-0.734,0.686
2403000,25762.677,-0.716,0.704
2404000,25773.919,-0.641,0.773
2405000,25785.935,-0.595,0.809
2406000,25795.803,-0.729,0.692
2407000,25807.947,-0.691,0.729
2408000,25818.816,-0.687,0.733
2409000,25829.381,-0.622,0.788
2410000,25840.234,-0.636,0.777
2411000,25852.457,-0.698,0.722
2412000,25862.99,-0.657,0.76
2413000,25873.773,-0.668,0.75
2414000,25885.245,-0.758,0.66
2415000,25895.952,-0.737,0.682
2416000,25908.066,-0.716,0.704
2417000,25918.772,-0.716,0.704
2418000,25929.623,-0.68,0.74
2419000,25940.628,-0.64,0.774
2420000,25951.605,-0.677,0.742
2421000,25962.892,-0.781,0.633
2422000,25973.587,-0.654,0.761
2423000,25985.501,-0.679,0.74
2424000,25996.232,-0.763,0.654
2425000,26008.155,-0.815,0.587
2426000,26019.145,-0.765,0.652
2427000,26029.539,-0.605,0.8
2428000,26041.504,-0.689,0.731
2429000,26052.585,-0.735,0.686
2430000,26063.38,-0.698,0.722
2431000,26074.083,-0.77,0.646
2432000,26084.74,-0.73,0.69
2433000,26096.737,-0.697,0.723
2434000,26107.532,-0.718,0.702
2435000,26118.528,-0.792,0.619
2436000,26129.627,-0.749,0.67
2437000,26140.035,-0.686,0.733
2438000,26152.217,-0.736,0.684
2439000,26162.279,-0.714,0.706
2440000,26173.256,-0.668,0.75
2441000,26185.336,-0.63,0.782
2442000,26196.474,-0.787,0.625
2443000,26207.218,-0.666,0.753
2444000,26217.7,-0.71,0.71
2445000,26229.188,-0.644,0.771
2446000,26240.065,-0.836,0.559
2447000,26250.721,-0.654,0.762
2448000,26262.684,-0.622,0.788
2449000,26273.546,-0.668,0.75
2450000,26284.199,-0.57,0.826
2451000,26295.798,-0.811,0.595
2452000,26306.275,-0.633,0.779
2453000,26318.413,-0.736,0.684
2454000,26328.881,-0.695,0.725
2455000,26339.601,-0.768,0.648
2456000,26351.828,-0.712,0.708
2457000,26362.933,-0.718,0.703
2458000,26373.515,-0.611,0.796
2459000,26384.911,-0.831,0.565
2460000,26395.005,-0.655,0.761
2461000,26407.063,-0.791,0.62
2462000,26417.808,-0.799,0.61
2463000,26428.282,-0.587,0.814
2464000,26439.988,-0.67,0.748
2465000,26450.635,-0.581,0.819
2466000,26461.681,-0.738,0.681
2467000,26473.607,-0.735,0.684
2468000,26483.981,-0.63,0.782
2469000,26494.729,-0.771,0.644
2470000,26506.843,-0.622,0.788
2471000,26518.026,-0.778,0.636
2472000,26529.216,-0.726,0.694
2473000,26539.83,-0.616,0.792
2474000,26551.003,-0.756,0.662
2475000,26562.012,-0.656,0.76
2476000,26573.098,-0.652,0.765
2477000,26585.192,-0.706,0.714
2478000,26595.995,-0.751,0.668
2479000,26606.955,-0.784,0.629
2480000,26618.188,-0.716,0.705
2481000,26628.962,-0.823,0.577
2482000,26639.848,-0.742,0.677
2483000,26650.432,-0.734,0.686
2484000,26661.366,-0.706,0.715
2485000,26673.723,-0.634,0.779
2486000,26684.546,-0.647,0.768
2487000,26695.931,-0.693,0.728
2488000,26706.376,-0.708,0.712
2489000,26717.36,-0.684,0.735
2490000,26727.961,-0.638,0.775
2491000,26738.77,-0.776,0.639
2492000,26751.013,-0.7,0.72
2493000,26761.17,-0.616,0.794
2494000,26773.391,-0.746,0.673
2495000,26783.968,-0.739,0.68
2496000,26794.91,-0.72,0.701
2497000,26805.873,-0.718,0.702
2498000,26818.078,-0.726,0.694
2499000,26828.848,-0.72,0.7
2500000,26839.831,-0.639,0.775
2501000,26850.758,-0.63,0.782
2502000,26861.61,-0.631,0.781
2503000,26872.606,-0.875,0.496
2504000,26884.413,-0.729,0.69
2505000,26895.114,-0.718,0.702
2506000,26906.877,-0.712,0.708
2507000,26918.019,-0.678,0.741
2508000,26928.267,-0.727,0.693
2509000,26938.771,-0.744,0.675
2510000,26951.083,-0.647,0.768
2511000,26961.683,-0.657,0.76
2512000,26972.362,-0.65,0.765
2513000,26984.63,-0.726,0.694
2514000,26995.568,-0.724,0.697
2515000,27006.738,-0.704,0.717
2516000,27016.983,-0.659,0.758
2517000,27028.11,-0.77,0.646
2518000,27039.045,-0.71,0.711
2519000,27050.356,-0.729,0.692
2520000,27062.09,-0.746,0.673
2521000,27072.576,-0.693,0.727
2522000,27083.552,-0.778,0.637
2523000,27094.488,-0.792,0.619
2524000,27105.393,-0.742,0.677
2525000,27117.455,-0.771,0.644
2526000,27128.167,-0.724,0.697
2527000,27139.151,-0.692,0.729
2528000,27150.332,-0.631,0.781
2529000,27161.059,-0.724,0.696
2530000,27172.354,-0.756,0.662
2531000,27184.416,-0.706,0.714
2532000,27195.36,-0.722,0.698
2533000,27205.278,-0.639,0.775
2534000,27217.39,-0.744,0.676
2535000,27228.42,-0.635,0.778
2536000,27239.015,-0.699,0.721
2537000,27249.953,-0.735,0.685
2538000,27262.215,-0.666,0.752
2539000,27272.826,-0.716,0.704
2540000,27283.811,-0.722,0.698
2541000,27295.088,-0.758,0.66
2542000,27306.074,-0.706,0.715
2543000,27316.937,-0.592,0.811
2544000,27327.349,-0.652,0.764
2545000,27339.248,-0.73,0.69
2546000,27349.802,-0.71,0.71
2547000,27360.32,-0.722,0.698
2548000,27372.558,-0.7,0.72
2549000,27383.175,-0.798,0.611
2550000,27393.763,-0.627,0.784
2551000,27404.924,-0.733,0.688
2552000,27415.804,-0.811,0.592
2553000,27428.092,-0.7,0.72
2554000,27438.89,-0.652,0.764
2555000,27449.501,-0.62,0.79
2556000,27461.302,-0.726,0.695
2557000,27471.975,-0.718,0.702
2558000,27483.037,-0.746,0.673
2559000,27495.235,-0.689,0.731
2560000,27506.166,-0.726,0.694
2561000,27517.097,-0.724,0.696
2562000,27528.564,-0.71,0.711
2563000,27539.074,-0.83,0.566
2564000,27550.791,-0.754,0.664
2565000,27561.607,-0.744,0.675
2566000,27572.555,-0.612,0.796
2567000,27583.011,-0.646,0.769
2568000,27594.382,-0.718,0.702
2569000,27604.717,-0.737,0.682
2570000,27616.992,-0.677,0.741
2571000,27627.866,-0.796,0.613
2572000,27638.774,-0.722,0.698
2573000,27649.589,-0.622,0.788
2574000,27660.328,-0.668,0.75
2575000,27672.851,-0.698,0.722
2576000,27683.519,-0.81,0.595
2577000,27694.611,-0.767,0.65
2578000,27705.569,-0.708,0.712
2579000,27716.185,-0.767,0.648
2580000,27727.948,-0.648,0.767
2581000,27738.724,-0.746,0.673
2582000,27750.365,-0.677,0.742
2583000,27761.422,-0.747,0.671
2584000,27772.214,-0.809,0.597
2585000,27782.884,-0.74,0.679
2586000,27794.714,-0.626,0.784
2587000,27806.576,-0.751,0.667
2588000,27817.374,-0.728,0.692
2589000,27827.75,-0.661,0.755
2590000,27838.632,-0.812,0.593
2591000,27850.664,-0.825,0.573
2592000,27861.925,-0.751,0.668
2593000,27872.711,-0.736,0.684
2594000,27884.722,-0.661,0.757
2595000,27895.73,-0.793,0.617
2596000,27906.602,-0.704,0.716
2597000,27917.345,-0.686,0.733
2598000,27928.577,-0.747,0.672
2599000,27939.876,-0.687,0.733
2600000,27950.762,-0.773,0.642
2601000,27962.004,-0.729,0.692
2602000,27974.291,-0.742,0.677
2603000,27984.702,-0.688,0.732
2604000,27995.62,-0.656,0.76
2605000,28006.472,-0.768,0.648
2606000,28018.51,-0.696,0.724
2607000,28029.047,-0.702,0.718
2608000,28039.942,-0.684,0.735
2609000,28051.577,-0.8,0.608
2610000,28062.719,-0.773,0.643
2611000,28073.713,-0.728,0.692
2612000,28084.21,-0.668,0.75
2613000,28095.749,-0.753,0.666
2614000,28106.822,-0.731,0.69
2615000,28117.683,-0.67,0.748
2616000,28128.697,-0.784,0.629
2617000,28140.614,-0.679,0.74
2618000,28151.314,-0.716,0.704
2619000,28162.683,-0.8,0.608
2620000,28173.019,-0.65,0.765
2621000,28184.135,-0.68,0.74
2622000,28196.065,-0.718,0.702
2623000,28205.894,-0.704,0.716
2624000,28218.024,-0.7,0.72
2625000,28228.61,-0.695,0.725
2626000,28239.221,-0.661,0.756
2627000,28251.387,-0.663,0.754
2628000,28262.583,-0.629,0.783
2629000,28273.37,-0.732,0.688
2630000,28283.722,-0.663,0.754
2631000,28294.795,-0.787,0.625
2632000,28306.898,-0.724,0.696
2633000,28317.097,-0.628,0.783
2634000,28328.032,-0.72,0.7
2635000,28339.967,-0.693,0.727
2636000,28350.533,-0.635,0.778
2637000,28361.417,-0.64,0.774
2638000,28372.571,-0.834,0.562
2639000,28383.665,-0.776,0.639
2640000,28395.136,-0.743,0.676
2641000,28406.245,-0.692,0.728
2642000,28417.92,-0.679,0.74
2643000,28428.619,-0.638,0.775
2644000,28439.507,-0.779,0.635
2645000,28450.511,-0.698,0.722
2646000,28462.766,-0.73,0.69
2647000,28473.453,-0.798,0.611
2648000,28484.367,-0.782,0.631
2649000,28495.309,-0.684,0.735
2650000,28507.087,-0.724,0.696
2651000,28517.829,-0.762,0.654
2652000,28528.873,-0.661,0.757
2653000,28539.799,-0.716,0.704
2654000,28551.627,-0.672,0.746
2655000,28562.34,-0.642,0.772
2656000,28573.237,-0.781,0.633
2657000,28584.425,-0.745,0.674
2658000,28594.763,-0.779,0.634
2659000,28606.529,-0.69,0.73
2660000,28617.04,-0.657,0.76
2661000,28628.189,-0.82,0.581
2662000,28639.353,-0.694,0.726
2663000,28651.839,-0.751,0.668
2664000,28662.752,-0.724,0.696
2665000,28672.727,-0.653,0.763
2666000,28684.486,-0.845,0.546
2667000,28695.291,-0.754,0.664
2668000,28706.116,-0.724,0.696
2669000,28718.171,-0.652,0.764
2670000,28729.053,-0.71,0.71
2671000,28739.666,-0.708,0.712
2672000,28750.689,-0.72,0.701
2673000,28762.799,-0.734,0.686
2674000,28774.069,-0.644,0.771
2675000,28785.0,-0.694,0.726
2676000,28795.612,-0.728,0.692
2677000,28806.578,-0.728,0.692
2678000,28817.333,-0.761,0.656
2679000,28828.017,-0.612,0.796
2680000,28840.003,-0.659,0.758
2681000,28850.653,-0.728,0.692
2682000,28861.733,-0.742,0.677
2683000,28873.154,-0.769,0.647
2684000,28884.315,-0.733,0.687
2685000,28895.198,-0.649,0.766
2686000,28906.343,-0.737,0.683
2687000,28917.178,-0.751,0.668
2688000,28928.062,-0.581,0.818
2689000,28940.461,-0.753,0.666
2690000,28951.125,-0.803,0.604
2691000,28962.309,-0.714,0.707
2692000,28973.615,-0.783,0.631
2693000,28984.126,-0.712,0.708
2694000,28996.301,-0.695,0.725
2695000,29007.603,-0.653,0.763
2696000,29018.641,-0.778,0.637
2697000,29029.47,-0.718,0.702
2698000,29039.157,-0.658,0.759
2699000,29051.488,-0.811,0.593
2700000,29062.103,-0.625,0.786
2701000,29072.952,-0.707,0.714
2702000,29084.303,-0.687,0.733
2703000,29095.402,-0.696,0.724
2704000,29106.168,-0.726,0.694
2705000,29118.473,-0.684,0.735
2706000,29129.339,-0.64,0.774
2707000,29140.545,-0.718,0.702
2708000,29151.695,-0.692,0.728
2709000,29162.575,-0.823,0.577
2710000,29172.831,-0.663,0.753
2711000,29184.879,-0.718,0.702
2712000,29195.743,-0.622,0.788
2713000,29206.497,-0.74,0.679
2714000,29217.425,-0.684,0.735
2715000,29228.697,-0.806,0.6
2716000,29240.071,-0.695,0.726
2717000,29251.598,-0.721,0.7
2718000,29263.013,-0.663,0.754
2719000,29273.908,-0.647,0.768
2720000,29284.737,-0.628,0.783
2721000,29295.504,-0.74,0.679
2722000,29307.047,-0.74,0.68
2723000,29317.92,-0.654,0.762
2724000,29329.074,-0.718,0.702
2725000,29339.883,-0.625,0.786
2726000,29350.837,-0.663,0.754
2727000,29363.088,-0.742,0.677
2728000,29372.838,-0.787,0.625
2729000,29384.093,-0.729,0.692
2730000,29396.323,-0.73,0.69
2731000,29406.146,-0.568,0.828
2732000,29417.113,-0.651,0.764
2733000,29428.244,-0.704,0.717
2734000,29439.313,-0.735,0.685
2735000,29450.821,-0.761,0.658
2736000,29462.264,-0.744,0.676
2737000,29472.392,-0.567,0.828
2738000,29483.654,-0.589,0.813
2739000,29494.562,-0.71,0.711
2740000,29505.741,-0.737,0.684
2741000,29518.003,-0.784,0.628
2742000,29529.041,-0.716,0.704
2743000,29540.055,-0.802,0.606
2744000,29551.424,-0.653,0.763
2745000,29562.542,-0.745,0.674
2746000,29572.567,-0.71,0.711
2747000,29584.77,-0.647,0.768
2748000,29595.467,-0.768,0.648
2749000,29605.594,-0.693,0.728
2750000,29617.78,-0.813,0.591
2751000,29628.14,-0.728,0.693
2752000,29639.714,-0.768,0.649
2753000,29650.803,-0.749,0.67
2754000,29661.189,-0.818,0.586
2755000,29672.652,-0.842,0.549
2756000,29683.691,-0.652,0.764
2757000,29695.281,-0.71,0.711
2758000,29706.498,-0.803,0.604
2759000,29716.715,-0.585,0.816
2760000,29727.82,-0.687,0.733
2761000,29739.297,-0.727,0.693
2762000,29750.676,-0.86,0.52
2763000,29760.895,-0.759,0.66
2764000,29771.941,-0.726,0.694
2765000,29783.477,-0.778,0.637
2766000,29794.048,-0.745,0.675
2767000,29805.754,-0.759,0.66
2768000,29816.567,-0.692,0.728
2769000,29828.0,-0.802,0.606
2770000,29838.127,-0.73,0.691
2771000,29849.384,-0.635,0.778
2772000,29860.716,-0.745,0.675
2773000,29872.282,-0.76,0.658
2774000,29883.414,-0.716,0.705
2775000,29894.538,-0.685,0.735
2776000,29905.798,-0.818,0.585
2777000,29916.978,-0.732,0.688
2778000,29927.52,-0.716,0.705
2779000,29939.391,-0.761,0.658
2780000,29949.17,-0.661,0.756
2781000,29961.028,-0.64,0.774
2782000,29972.528,-0.754,0.664
2783000,29983.7,-0.722,0.698
2784000,29995.444,-0.829,0.569
2785000,30005.395,-0.874,0.497
2786000,30016.474,-0.72,0.7
2787000,30027.575,-0.712,0.709
2788000,30038.582,-0.751,0.668
2789000,30050.466,-0.851,0.537
2790000,30060.308,-0.7,0.721
2791000,30071.288,-0.763,0.654
2792000,30082.73,-0.768,0.649
2793000,30094.355,-0.74,0.68
2794000,30105.531,-0.742,0.678
2795000,30115.571,-0.738,0.682
2796000,30127.747,-0.625,0.786
2797000,30137.807,-0.648,0.767
2798000,30149.188,-0.842,0.55
2799000,30160.205,-0.702,0.717
2800000,30172.561,-0.702,0.718
2801000,30182.626,-0.759,0.659
2802000,30194.107,-0.654,0.763
2803000,30204.421,-0.65,0.766
2804000,30215.575,-0.724,0.696
2805000,30226.956,-0.72,0.7
2806000,30237.963,-0.751,0.668
2807000,30249.281,-0.609,0.798
2808000,30260.053,-0.546,0.842
2809000,30271.448,-0.716,0.704
2810000,30283.115,-0.839,0.555
2811000,30293.072,-0.783,0.631
2812000,30305.571,-0.642,0.772
2813000,30316.331,-0.633,0.779
2814000,30326.743,-0.774,0.642
2815000,30337.902,-0.731,0.69
2816000,30349.434,-0.769,0.646
2817000,30360.951,-0.723,0.698
2818000,30370.608,-0.615,0.794
2819000,30382.455,-0.704,0.718
2820000,30393.808,-0.727,0.694
2821000,30404.363,-0.753,0.667
2822000,30415.671,-0.714,0.706
2823000,30426.904,-0.745,0.674
2824000,30438.501,-0.54,0.847
2825000,30449.681,-0.682,0.737
2826000,30459.668,-0.676,0.743
2827000,30471.063,-0.7,0.721
2828000,30482.676,-0.695,0.726
2829000,30493.921,-0.663,0.754
2830000,30504.973,-0.635,0.778
2831000,30515.161,-0.652,0.765
2832000,30526.978,-0.856,0.528
2833000,30538.33,-0.668,0.75
2834000,30549.677,-0.745,0.674
2835000,30559.823,-0.64,0.774
2836000,30570.884,-0.598,0.807
2837000,30582.406,-0.798,0.612
2838000,30593.233,-0.617,0.792
2839000,30604.456,-0.744,0.676
2840000,30615.515,-0.675,0.744
2841000,30626.452,-0.724,0.696
2842000,30637.52,-0.7,0.721
2843000,30647.952,-0.732,0.688
2844000,30659.413,-0.766,0.651
2845000,30670.97,-0.706,0.715
2846000,30682.183,-0.735,0.686
2847000,30692.443,-0.661,0.757
2848000,30703.365,-0.802,0.606
2849000,30714.548,-0.678,0.741
2850000,30725.094,-0.697,0.724
2851000,30736.814,-0.769,0.647
2852000,30748.297,-0.714,0.707
2853000,30758.957,-0.645,0.77
2854000,30770.115,-0.793,0.617
2855000,30781.309,-0.74,0.68
2856000,30792.815,-0.7,0.721
2857000,30803.907,-0.632,0.781
2858000,30813.763,-0.651,0.765
2859000,30825.542,-0.65,0.766
2860000,30837.251,-0.663,0.754
2861000,30847.157,-0.784,0.629
2862000,30858.568,-0.691,0.73
2863000,30870.372,-0.706,0.715
2864000,30880.448,-0.719,0.702
2865000,30891.87,-0.744,0.676
2866000,30902.654,-0.742,0.677
2867000,30913.957,-0.673,0.746
2868000,30925.428,-0.749,0.67
2869000,30935.819,-0.759,0.66
2870000,30946.811,-0.706,0.714
2871000,30958.543,-0.807,0.6
2872000,30969.841,-0.69,0.731
2873000,30979.824,-0.784,0.629
2874000,30991.974,-0.749,0.67
2875000,31001.548,-0.756,0.662
2876000,31012.855,-0.671,0.748
2877000,31024.03,-0.68,0.739
2878000,31035.271,-0.623,0.787
2879000,31046.443,-0.592,0.811
2880000,31058.135,-0.79,0.623
2881000,31069.505,-0.758,0.66
2882000,31080.714,-0.716,0.705
2883000,31090.31,-0.727,0.694
2884000,31101.875,-0.758,0.66
2885000,31113.399,-0.544,0.844
2886000,31124.869,-0.671,0.748
2887000,31135.431,-0.65,0.766
2888000,31146.932,-0.658,0.759
2889000,31156.821,-0.716,0.705
2890000,31168.297,-0.811,0.594
2891000,31179.738,-0.7,0.721
2892000,31191.015,-0.76,0.658
2893000,31201.351,-0.723,0.698
2894000,31212.154,-0.714,0.706
2895000,31223.804,-0.74,0.68
2896000,31235.758,-0.757,0.662
2897000,31246.225,-0.671,0.748
2898000,31256.561,-0.796,0.614
2899000,31268.367,-0.653,0.764
2900000,31278.543,-0.755,0.664
2901000,31290.043,-0.876,0.494
2902000,31301.669,-0.736,0.684
2903000,31312.058,-0.673,0.746
2904000,31323.627,-0.681,0.739
2905000,31334.41,-0.647,0.768
2906000,31346.269,-0.658,0.759
2907000,31357.678,-0.708,0.713
2908000,31368.761,-0.71,0.71
2909000,31379.056,-0.759,0.66
2910000,31390.646,-0.753,0.666
2911000,31401.996,-0.636,0.777
2912000,31412.234,-0.749,0.67
2913000,31423.886,-0.666,0.752
2914000,31434.055,-0.666,0.752
2915000,31445.655,-0.71,0.711
2916000,31457.061,-0.712,0.708
2917000,31468.189,-0.661,0.756
2918000,31477.884,-0.712,0.708
2919000,31489.307,-0.727,0.694
2920000,31500.974,-0.576,0.822
2921000,31512.175,-0.675,0.743
2922000,31522.061,-0.683,0.736
2923000,31534.038,-0.721,0.701
2924000,31545.191,-0.795,0.615
2925000,31555.273,-0.764,0.653
2926000,31566.802,-0.725,0.696
2927000,31577.993,-0.725,0.696
2928000,31589.971,-0.686,0.734
2929000,31600.979,-0.68,0.739
2930000,31612.067,-0.718,0.703
2931000,31622.772,-0.698,0.723
2932000,31632.522,-0.755,0.664
2933000,31644.594,-0.745,0.675
2934000,31655.785,-0.649,0.767
2935000,31666.999,-0.666,0.752
2936000,31678.15,-0.683,0.737
2937000,31688.436,-0.712,0.709
2938000,31699.577,-0.724,0.696
2939000,31710.558,-0.702,0.719
2940000,31721.741,-0.749,0.669
2941000,31733.392,-0.779,0.635
2942000,31744.263,-0.795,0.615
2943000,31754.866,-0.778,0.638
2944000,31767.037,-0.718,0.703
2945000,31777.109,-0.778,0.637
2946000,31788.905,-0.823,0.577
2947000,31799.322,-0.645,0.771
2948000,31810.838,-0.636,0.777
2949000,31822.805,-0.855,0.53
2950000,31833.372,-0.813,0.592
2951000,31843.818,-0.719,0.703
2952000,31855.267,-0.671,0.748
2953000,31866.603,-0.763,0.653
2954000,31877.967,-0.631,0.782
2955000,31887.543,-0.762,0.656
2956000,31899.421,-0.821,0.581
2957000,31911.187,-0.794,0.616
2958000,31922.225,-0.835,0.561
2959000,31931.968,-0.646,0.769
2960000,31943.175,-0.661,0.756
2961000,31954.498,-0.841,0.552
2962000,31966.616,-0.732,0.689
2963000,31976.757,-0.869,0.506
2964000,31988.013,-0.737,0.684
2965000,31999.534,-0.837,0.557
2966000,32010.708,-0.606,0.801
2967000,32020.705,-0.749,0.67
2968000,32032.313,-0.688,0.732
2969000,32042.758,-0.799,0.611
2970000,32054.942,-0.671,0.748
2971000,32064.822,-0.826,0.573
2972000,32076.145,-0.675,0.744
2973000,32087.394,-0.727,0.694
2974000,32098.917,-0.753,0.666
2975000,32109.091,-0.73,0.692
2976000,32120.235,-0.663,0.755
2977000,32132.118,-0.776,0.639
2978000,32142.318,-0.693,0.727
2979000,32153.893,-0.79,0.623
2980000,32164.61,-0.663,0.755
2981000,32176.048,-0.802,0.606
2982000,32187.31,-0.565,0.83
2983000,32198.347,-0.609,0.799
2984000,32209.289,-0.583,0.817
2985000,32220.859,-0.691,0.73
2986000,32231.456,-0.721,0.7
2987000,32241.672,-0.745,0.674
2988000,32254.006,-0.774,0.642
2989000,32265.635,-0.783,0.631
2990000,32276.783,-0.635,0.778
2991000,32286.492,-0.769,0.647
2992000,32297.943,-0.685,0.735
2993000,32309.004,-0.702,0.719
2994000,32319.45,-0.769,0.649
2995000,32330.967,-0.661,0.756
2996000,32342.582,-0.827,0.571
2997000,32353.918,-0.697,0.723
2998000,32365.038,-0.716,0.705
2999000,32375.199,-0.784,0.629
3000000,32386.617,-0.695,0.725
3001000,32397.294,-0.785,0.629
3002000,32409.172,-0.776,0.64
3003000,32420.545,-0.651,0.765
3004000,32430.494,-0.663,0.754
3005000,32442.436,-0.728,0.694
3006000,32452.517,-0.81,0.596
3007000,32463.765,-0.706,0.715
3008000,32475.32,-0.678,0.741
3009000,32486.798,-0.811,0.595
3010000,32496.749,-0.704,0.718
3011000,32507.987,-0.779,0.634
3012000,32519.475,-0.695,0.726
3013000,32530.687,-0.7,0.721
3014000,32542.187,-0.858,0.524
3015000,32552.133,-0.663,0.755
3016000,32564.423,-0.768,0.648
3017000,32574.358,-0.6,0.805
3018000,32585.919,-0.762,0.656
3019000,32596.507,-0.705,0.716
3020000,32607.609,-0.749,0.67
3021000,32619.027,-0.693,0.727
3022000,32629.557,-0.745,0.674
3023000,32640.99,-0.719,0.703
3024000,32652.577,-0.753,0.666
3025000,32662.594,-0.708,0.713
3026000,32675.153,-0.654,0.762
3027000,32685.252,-0.714,0.707
3028000,32696.159,-0.724,0.696
3029000,32707.287,-0.72,0.701
3030000,32719.039,-0.701,0.719
3031000,32730.469,-0.687,0.732
3032000,32740.453,-0.749,0.67
3033000,32751.4,-0.661,0.756
3034000,32762.843,-0.81,0.597
3035000,32773.724,-0.77,0.646
3036000,32784.915,-0.79,0.621
3037000,32796.343,-0.708,0.713
3038000,32807.63,-0.758,0.66
3039000,32818.867,-0.687,0.733
3040000,32828.634,-0.756,0.662
3041000,32840.594,-0.632,0.781
3042000,32851.975,-0.653,0.763
3043000,32863.117,-0.72,0.7
3044000,32873.467,-0.732,0.689
3045000,32884.585,-0.706,0.715
3046000,32895.863,-0.773,0.643
3047000,32907.222,-0.685,0.735
3048000,32918.173,-0.575,0.823
3049000,32929.173,-0.848,0.54
3050000,32940.791,-0.798,0.612
3051000,32951.129,-0.779,0.635
3052000,32963.283,-0.723,0.698
3053000,32974.428,-0.819,0.583
3054000,32984.038,-0.815,0.589
3055000,32995.699,-0.74,0.681
3056000,33006.9,-0.673,0.746
3057000,33018.043,-0.779,0.635
3058000,33029.433,-0.708,0.713
3059000,33040.916,-0.768,0.649
3060000,33051.08,-0.666,0.752
3061000,33062.107,-0.804,0.605
3062000,33073.491,-0.69,0.731
3063000,33084.384,-0.742,0.677
3064000,33095.865,-0.671,0.748
3065000,33106.819,-0.781,0.633
3066000,33117.7,-0.659,0.758
3067000,33128.571,-0.71,0.711
3068000,33139.341,-0.855,0.528
3069000,33150.429,-0.722,0.698
3070000,33162.105,-0.717,0.705
3071000,33173.093,-0.678,0.741
3072000,33184.746,-0.762,0.656
3073000,33195.846,-0.722,0.698
3074000,33206.364,-0.776,0.638
3075000,33217.346,-0.606,0.8
3076000,33228.459,-0.69,0.731
3077000,33239.792,-0.71,0.711
3078000,33251.459,-0.764,0.653
3079000,33262.36,-0.77,0.646
3080000,33272.892,-0.584,0.816
3081000,33283.643,-0.71,0.71
3082000,33294.64,-0.737,0.683
3083000,33305.749,-0.803,0.604
3084000,33317.066,-0.749,0.67
3085000,33328.255,-0.763,0.654
3086000,33339.023,-0.752,0.666
3087000,33349.931,-0.682,0.737
3088000,33361.348,-0.734,0.687
3089000,33372.485,-0.698,0.722
3090000,33383.153,-0.714,0.706
3091000,33394.078,-0.795,0.615
3092000,33406.223,-0.724,0.696
3093000,33417.536,-0.784,0.629
3094000,33428.333,-0.74,0.68
3095000,33439.719,-0.799,0.61
3096000,33449.766,-0.855,0.53
3097000,33460.845,-0.738,0.681
3098000,33471.772,-0.776,0.639
3099000,33482.805,-0.673,0.746
3100000,33494.257,-0.787,0.625
3101000,33505.723,-0.749,0.67
3102000,33516.805,-0.718,0.702
3103000,33528.302,-0.693,0.728
3104000,33539.315,-0.682,0.737
3105000,33550.552,-0.731,0.69
3106000,33561.599,-0.79,0.621
3107000,33572.533,-0.609,0.798
3108000,33583.513,-0.726,0.694
3109000,33594.175,-0.661,0.756
3110000,33605.557,-0.798,0.612
3111000,33616.719,-0.722,0.698
3112000,33627.969,-0.632,0.78
3113000,33639.331,-0.776,0.639
3114000,33650.585,-0.765,0.652
3115000,33661.61,-0.658,0.758
3116000,33672.678,-0.706,0.715
3117000,33683.893,-0.714,0.707
3118000,33694.845,-0.696,0.724
3119000,33706.091,-0.644,0.771
3120000,33717.342,-0.69,0.731
3121000,33727.208,-0.627,0.785
3122000,33738.317,-0.653,0.763
3123000,33749.195,-0.712,0.709
3124000,33760.569,-0.783,0.63
3125000,33771.149,-0.654,0.762
3126000,33782.32,-0.803,0.604
3127000,33793.836,-0.691,0.73
3128000,33804.974,-0.659,0.758
3129000,33816.038,-0.708,0.712
3130000,33827.232,-0.632,0.78
3131000,33838.384,-0.781,0.633
3132000,33849.092,-0.688,0.731
3133000,33860.144,-0.751,0.668
3134000,33872.469,-0.824,0.576
3135000,33882.487,-0.753,0.666
3136000,33893.455,-0.696,0.724
3137000,33904.857,-0.693,0.728
3138000,33916.178,-0.756,0.662
3139000,33927.341,-0.763,0.654
3140000,33938.553,-0.768,0.649
3141000,33949.749,-0.745,0.674
3142000,33959.404,-0.716,0.705
3143000,33970.648,-0.744,0.676
3144000,33982.132,-0.648,0.767
3145000,33993.441,-0.787,0.625
3146000,34004.416,-0.823,0.577
3147000,34015.656,-0.586,0.816
3148000,34026.788,-0.663,0.754
3149000,34036.691,-0.751,0.668
3150000,34048.337,-0.624,0.787
3151000,34059.278,-0.738,0.681
3152000,34070.251,-0.535,0.849
3153000,34082.583,-0.575,0.823
3154000,34093.528,-0.767,0.65
3155000,34104.574,-0.682,0.738
3156000,34115.963,-0.779,0.635
3157000,34126.034,-0.747,0.673
3158000,34137.172,-0.708,0.712
3159000,34148.407,-0.666,0.753
3160000,34159.715,-0.698,0.723
3161000,34169.802,-0.835,0.561
3162000,34181.493,-0.749,0.67
3163000,34192.717,-0.774,0.641
